ID,Text
40640,"Máy mau hết pin và nóng dù chưa lướt Facebook hay Youtube,, chán vì đã lỡ mua rồi,thua con A7 mới bị mất, buồn dễ sợ 😒😒"
40641,Máy mình mua đc 15ngay Sài ok lắm máy mượt phải núi là vá thích mình đang định mua 1 máy nữa cho chồng mình Sài ❤
40642,"Sài thấy máu hết pin quá, lướt FB 5 phút hết 1% pin chán ghê, chơi trận game 15 phút het5_6% pin luôn"
40643,Mình mới dt.nay được 1 tuần máy chạy ko OK cho làm mạng thì chăm vợ pf cứ bị giut hoài nói chung rất hoi han vi đã mua máy này vô mạng rất là yêu chan lam luôn do
40644,"Nói chung máy này hay bị lỗi cho dù đã đổi 2 lần , nói chuyện với nhân viên rất mệt...mua về xài cỡ mấy ngày là bị lỗi , mình cũng quay máy video cho a kỹ thuật xem và những thông báo hiển thị như vậy lúc tắt được và lúc bấm k được nó đứng đơ luôn , mình bận đi làm k có thời gian mà qua lại để đổi máy. Đưa kỹ thuật kiểm tra thì đổ lỗi do k cập nhật này nọ , r chrome bị treo k cập nhập đc cũng ko biết lý do tại sao. Mình có mua cái Oppo reno 2F hòi 20/2/2020 và h mình mua thêm cái Oppo a52 mình hỏi tại sao reno 2f k bị mà cái a52 bị. A kỹ thuật nói là dòng máy reno 2f là dòng cao cấp hơn , mình hỏi chắc là mua máy trên 8 triệu là cao cấp còn dưới là chắc cùi bắp phải không a. A kỹ thuật nhìn mình cười... Đã k có thời gian mà qua đổi 2 lần mà mỗi lần qua đổi ngòi ở đó cả tiếng rất mệt mà còn mất thời gian. Và xin nói luôn cái vấn đề này , người dùng người ta mua về xài thì nó bị lỗi lúc bị lúc cũng biết đường đâu mà mò , cứ kêu đem lên hãng kiểm tra 7-10 ngày , r nói máy lần trước đem lên hãng kiểm tra hãng nói ko bị dì. Dạ thưa mấy anh mấy chị là hãng kiểm tra sao tui ko biết nhưng tui là người dùng mua về xài nó bị lỗi nên tui mới ra đổi và tui cũng k có thời gian mà rãnh ngòi co đo với anh chị tại cửa hàng. Đã mệt gặp nói chuyện với nhân viên bên đó càng thêm mệt."
40645,"Mua sài được 3 ngày, tất cả OK hết chỉ mỗi viên pin là phát chán: 1. Sạc cực lâu: thông tin là sạc nhanh mà sạc tận 2 tiếng 45p mới đầy pin trong khi con Oppo f11 của tui sạc chưa đầy 1 tiếng rưỡi. 2. Pin 5000mah theo thông tin sản phẩm là thế nhưng tui nghĩ thực chất thua cả 4000 mau hết pin thì thôi rồi luôn như kiểu lừa khách hàng á. Tóm lại khuyên ae xem xét kỹ trước khi mua đừng để phải hối hận như tôi."
40646,"Mua dùng được 2 tháng rồi .chưa thấy lỗi lầm gì.pin trâu cực .chơi game khá ổn pubg.cam ung mượt ,dùng ngon hơn con ss a51 từng dùng."
40647,"Pin 5k nhưng mà nhanh tụt quá. Pin tụt như tụt quần ý. Được cái loa to, chụp hình đẹp, hiệu năng ổn."
40648,Đt bị lỗi.vào fb một hồi là tự động nhảy qa game đánh bài j ý.cập nhật phần mềm song bị lum
40649,Pin nhanh hết quá để không sai cũng hết that vọng quá máy thì ok nhưng chỉ có pin là quá thất vọng
40650,Pin kém máy ọp ẹp mặc dù đã đổi cái khác nhưng vẫn bị Camera tạm ổn Loa kép to
40651,Lúc đầu xài còn tạm cập nhật phần mềm bản mới lên quá tệ mất sóng liên tục khuyên cáo mn k nên mua đt này
40652,"Pin xuống quá nhanh,mong muốn hãng khắc phục.muốn chuyển sang dòng khác để dùng."
40653,"Mới mua máy chiều nay, nhân viên tư vấn nhiệt tình. Còn máy thì cảm ứng nút điều hướng hơi chậm, còn lại mượt mà trong phân khúc 6 tr, chụp ảnh cũng bình thường"
40654,Chụp hình quá tệ pin tuột nhanh camera còn thua con Nokia 6.1 plus nữa sai lầm khi mua máy này
40655,Mình mới mua máy được 1 tuần giờ mình muốn đổi sang máy hãng khác được không ạ. Máy mình bin tụt nhanh quá
40656,Mình mới mua từ ngày 11/7. Nói chung là tâm giá 5030k. Máy dùng OK pin dùng lâu. Chụp ảnh cũng được
40657,Pin tụt quá nhanh và máy nhanh nóng ban đầu nghĩ sản phẩm độc quyền TGDD thì dùng yên tâm nhưng dùng chả nhẽ muốn đổi các ứng dụng khác OK .trải nghiệm mua máy mua được 5 ngày
40658,"Pin 5000 mah nhưng tuột nhanh, chơi game hơi lag, lâu lâu máy khựng 1 phát, themes thì đa số bắt fai mua (thua so với redmi note 8 pro) máy thích hợp cho ai thích chụp hình vì camera chụp ngày, đêm sáng, chụp hình đẹp"
40659,Có điểm mình chưa ưng ý là pin sụt nhanh hết. Dùng khoảng 2-3p là sụt 2% pin. Còn các tác vụ khác thì rất OK...
40660,Mới mua mấy ngày mà giảm tới 1triệu hớ vãi ra xài thấy bt hơi lag khi dùng ứng dụng pin xuống cũng nhanh.
40661,Mình mới mua khoag 10 ngay .mình xài thì thấy kg hài lòng về cảm ứng nhẹ .có khi ăn cỗ khi không nhẹ
40662,Mới mua mấy ngày mất 1trieu haizz Sản phẩm thì OK pin rất trâu từ mua tới nay chưa thấy lỗi
40663,"Mình mua được 2 ngày rồi. Thiết kế đẹp, thích màu trắng ngả xanh ngọc :3. Màn hình độ sáng tốt, cảm ứng nhạy, nhìn rất đã. Liên quân bao mượt nha, mấy game khác mình ko biết. Cam mình chưa trải nghiệm nhiều nên ko nói đc. Pin mình thấy ko đc trâu lắm, sụt hơi nhanh, lướt fb 30' tụt 12-13% gì đó, sạc thì khá nhanh, ko nóng đâu. Mình dùng có hiện tượng bóng mờ trên bàn gõ phím nhưng reset lại thấy ko có nữa. Ngoại trừ pin tụt thì mình thấy tất cả đều rất ổn nha. 4 sao :3"
40664,"Mới lấy em này dùng được 4 ngày. Máy chạy khá ổn, loa nghe hay đặc biệt đeo tai nghe vào nghe rất ấm. Camera khá nét. Với tầm giá 6tr mình thấy ổn. Tuy nhiên khi xem video ở thẻ nhớ thấy hơi chậm."
40665,Máy mua được 3 ngày máy chạy rất mượt pin xài lâu .chữ to dể nhìn nói chung rất ổn với giá 6tr.like
40666,Tầm giad 5700k mình mua thì máy này mình thấy vậy là ok màn hình chống hại mắt loa ngoài nghe hay pin rất trâu dùng 4g bao lâu mà ko nóng máy mà dùng mãi hết 1 tí
40667,Với tầm giá dưới 6 củ thì máy quá ok rồi.mình mua từ lúc mới ra được giảm giá 3 xị.dùng tới nay thấy hàng đẹp bao nét và các tiện ích rất hữu dụng.tốt
40668,Sau hơn một tuần sử dụng thì tôi thấy hài lòng mọi thứ chạy rất mượt chiến game mượt mà pin lại trâu nữa
40669,Mua đc 7 ngày. Mới thứ đều OK. Cho đến khi nhắn tin thì chữ nhảy loạn xì ngầu. Hơi bị bối rối
40670,"mình mua máy đc 10 ngày, đánh giá của mình như sau, khi chơi game về âm nhạc thì phát nhạc bị lỗi nge ồ ồ không ra tiếng gì cả nhưng khi ra Zing mp3 lại bình thường, không hiểu lỗi này là gì nhưng k ảnh hưởng gì nên mình không báo luôn. chụp hình ban đêm cực kỳ nét rất phù hợp giá tiền.pin khá trâu thôi chứ không được 2 ngày khi chơi game vì máy màn lớn lại full HD nên đây là bình thường. chơi game cũng có hơi giật nhưng k ảnh hưởng. cảm ứng đôi khi k nhận phải bấm vài lần (trường hợp này có thể do móng tay mình cản trở tiếp xúc). về quay video mình rất là thất vọng vì k như quảng cáo, bảo có chống rung nhưng quay vẫn lắc như thường, k hiểu chống ở đâu, điểm nữa là quay video k nét chút nào k bằng chụp ảnh nên mình rất buồn, k dám đăng mxh luôn vì chất lượng quá tệ có thể là do mình k bật chống rung ai đó biết có hay k vậy, có thì chỉ mình với tóm lại ngoài quay video ra mình rất hài lòng về a52"
40671,"Mua dc 2 tuần ở tgdd.máy đẹp,pin trâu,chơi liên quân,free fine rất ok.máy sài cả ngày ko nóng.giá 6tr mua con này rất ok.đợi có bản cập nhật nua máy sẽ tốt hơn rất nhiều"
40672,Con a52 này pin 5000 mà nhanh hết pin quá để qua đêm sạc đầy 100% sáng dậy tụt còn 96%camera chụp xấu còn lại ổn trong tầm giá
40673,hình dạng đẹp câu hình mạnh .pin cực lớn .gia tâm trừng .rất ok .pin lớn chơi gem cuộc lâu
40674,Không để ý đến phần tản nhiệt .a52 này không có nhé . sử dụng 20 30 phút là máy bị nóng rồi.
40675,K thấy máy có bình luận nhìu ạ. Máy thiết kế đẹp mà camera chụp xấu quá; lấy nét tốt độ phân giải k cao hình k nét. Loa kép nghe êm tai
40676,Trải nghiệm chiếc a52 này sau 15 ngày SD thì mềnh thấy. Đầu tiên mẫu mã đẹp cấu hình ổn. Lúc đầu vuốt ứng dụng trên màn hình là hơi vấp thậm chí là lướt mây lướt mẹt cũng vậy.. nhưng vài ngày sau thì có 1 số bản cập nhật bổ sung. cập nhật xong là hết vấp. Phần cammera OK. Cảm ứng nhạy. Thu sóng khỏe. Cũng còn tùy máy tương thích từng nhà mạng. Loa ngoài nghe to và ấm.ko nóng máy..pin tác vụ bt..nếu ko chơi games ko xem Youtube thì thời gian chờ của pin là được hơn 2 ngày cảm giác pin sụt chậm nói chung cũng còn tùy vào mỗi người sử dụng. và sạc pin là khoảng 2h30p là đầy cho cổng sạc 18w tiêu chuẩn. Tạm thời là như vậy. Còn về lâu về dài mọi thứ có bền hay ko. có lỗi hay ko.thì thời gian mới cm được. Còn ở hiện tại mọi thứ oK !!!
40677,"Mình đã mua máy ở TGDD địa chỉ tại 727 Nguyễn Hữu Thọ, Đà Nẵng. Bạn nhân viên tư vấn tên Long và Bạn Nữ làm quản lý ở đó rất nhiệt tình tư vấn và chu đáo với khách hàng. Trong thời gian tới mình sẽ tiếp tục mua sản phẩm ở TGDD.Còn về mặt sản phẩm thì với mức giá là 6tr thì cũg không đòi hỏi được nhiều ở máy, máy đáp ứng được nhữg nhu cầu và trải nghiệm cơ bản, Pin của Oppo A52 trâu. Nói chung cũng tạm ổn."
40678,"Sau 1tuần sử dụng mình có vài đánh giá để các bạn tham khảo trước khi mua: - Ưu điểm: Pin trâu ( ko chơi game on sreen được 9h), loa stereo to rõ, chụp ảnh tốt trong phân khúc tầm trung, ngoại hình bắt mắt. - Nhược điểm: máy hơi dày - Cấu hình mình đánh giá trung bình, ai sử dụng thao tác cơ bản ( FB, zalo, lướt web, ứng dụng thông thường) thì máy khá mượt, mát. Máy xứng đáng mua."
40679,"Nhận xét con này sau khoảng 5 ngày sử dụng. Con này có khá nhiều điểm mình thích, có sẵn chế độ quay phim, chụp ảnh cuộn, chế độ tối, cam chụp khá là oke, tại chỉ chụp bằng cam sau và thấy nó rất chất lượng, cam trước chưa có dịp test đỡ để tải về tốn dung lượng. Thiết kế là là bắt mắt với cụm cam trước sau và mặt lưng oke. Nhưng màn hình mình thấy không mượt lắm khi chơi game, mình chuyển từ samsung a50 qua và thấy nó ko mượt bằng, lâu lâu bị khựng lại, không biết là di máy mới mình chưa quen hay do màn hình nó như vậy nữa, với con chip này khoảng mấy tháng nữa là bắt đầu yếu rồi nên mình cũng ko phù hợp với con game thủ như mình lắm. Bạn nào mua về sống ảo hay làm việc thường ngày thì ổn, còn mấy bạn game thủ chơi mấy game nặng thì có lẽ nên suy nghĩ lại ha."
40680,máy mua được 2 tháng mà sao pin tụt nhanh cam thì bị mờ sóng thì hay bị mất .ai giúp em với
40681,"bắt wifi khá kém,kém hơn cả samsung A10, bù lại dùng 4g thì load khá mượt. Pin 4500 mà tụt hơi nhanh,bằng con A10 3500 đã bị chai pin"
40682,"Đây là những lỗi ở máy em, sau khi cập nhật lên miui12 thì gặp lỗi, thứ nhất là mess khi tắt bong bóng chat thì bị đơ máy khởi động lại đt vẫn bị nhiều lúc dọn rác hoặc đóng ứng dụng vẫn bị đơ máy, chơi game nhiều lúc bị tuột fps rất khó chịu"
40683,"Pin tụt nhanh như một chiếc siêu xe vậy Tụt nhanh ngửa con redmi5plus đang đã dùng 2năm Chuyện quái gì xảy ra vậy nhỉ, mua chưa được 1 tháng"
40684,Mình mua đc 5 ngày máy sài khá ngon chơi game ko nóng như các bạn khác nói sạc thì khoảng 1h40 phút là đầy.để quá đêm tốn khoảng 1-2% chơi game liên quân rất mượt nhưng nhầm trận fps tụt còn 53 rồi lên lại 60.1 trận lq thì tốn 3-4%. Nếu ko chơi game thì pin cầm khoảng đc 2 ngày luôn. Nhưng lúc nó mua thì ngây lúc giảm giá 300k chỉ còn 5tr690.nhưng rất tiếc là hết máy màu xanh lá chỉ còn màu xám thôi nhưng cũng đẹp.máy ngày rất ok trong tầm giá rồi đấy các bạn
40685,Dùng gần được 1 năm thì bị nhòe camera sau Không biết lỗi gì luôn chắc không chống nước nên nước vào
40686,E mới mua máy đc 2 ngày NK rất hay gặp tình trạng mất sóng đt dù k phải ở trong phòng kín thật sự rất khó chịu. Lỗi như vậy có đc đổi trả máy k ạ?
40687,Đt mình mới mua đc 4 ngày mà sao sau cập nhật đt ko đc mượt. Mà bắt 4g và wf thì lại kém quá
40688,"Chụp ảnh rất ưng, loa cũng ok còn một số điểm không ok là cảm ứng. Dù mới mua nhưng cảm ứng không được nhạy, hay nhảy linh tinh. Coppy trên link cũng không được như những điện thoại khác, mạng rất kém dù tốc độ cao nhưng vào fb, zalo xem hình chỉ thấy quay. Pin hao nhanh dù mới sạc đầy nhưng lướt vài cái là đã tụt, kể cả không dùng gì nhưng để qua đêm cũng thấy tụt còn 98 trong khi con moto vào zalo, fb, xem hết bộ phim và để qua đêm vẫn 100."
40689,"Mua 11/07/2020 đến giờ dùng nhanh hết pin và vào mục gì vuốt lên xuống cũng đơ lắm , buồn"
40690,Máy mk hệ thống Android dùng quá nhiều pin có cách nào hạn chế bớt lại để đỡ tốn PIN đc k qtv
40691,Vô chplay vuốt xuống bị đơ lun ko vuốt xuống đc nữa Cái này ko bit sao lun cần giải thích
40692,Mk mua tại TGDĐ nhưng sao lại cài bản rom eu cho mk vậy .k biết là có đổi sang rom quốc tế để mk cập nhật lên MIUI 12 đk k Mn có biết chỗ nào đổi sang bản ROM quốc tế chỉ mk với ạ .mk cảm ơn
40693,"Tôi đã mua và dùng đc 2 ngày, rất tốt, pin trâu, rất mượt khi chơi game sạc khá là nhanh. Anh nhân viên phục vụ tốt nữa"
40694,Máy sạc pin hay bị nóng chụp ảnh gửi hay bị mờ và pin cũng hai nhanh ( nhất là qua đêm 6_7•/.)
40695,Camera mờ nhoè.. kĩ thuật viên trả lời là dòng này là vậy...khác với thông số nhà sản xuất mà không đổi trả được...cảm thấy ấm ức!
